id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1433,7.685037501437677e-92,1.9093704739435558e-142,7.755878846843276e-54,1.1043742136205618e-22,9.032741067280208e-303,0.3333334970220792,4.0971362270777153e-78,9.689821715740483e-97,6.354062542183804e-84,5.268656762207208e-241,8.545858863934865e-50,1.3880365429974568e-140,1.4371644592586325e-114,6.488951195669422e-102,1.0844089234184365e-156,7.218859322700146e-72,2.0353610574523833e-123,2.37294114894334e-80,1.217705744410268e-102,8.22486411642203e-115,1.0658368225554383e-75,7.480091443515771e-45,6.384540451925385e-23,1.0224942326554648e-54,8.083451380416576e-64,7.46740254424386e-30,4.900348287133093e-73,8.610746634404045e-68,0.33333354809961907,2.323188875918057e-10,0.3333329546254883,6.169061106381122e-31,6.299279950038427e-49,7.547660063231942e-34,2.368578163419543e-38,1.2360093428022488e-103,7.986219340145827e-61,8.431234146236598e-48,1.9121790141436194e-46,1.6899190665301105e-18,2.0494612660837634e-11,2.0380620662023153e-119,2.3117200296853606e-67,2.377018467662619e-26,1.5785666152903853e-82,2.618834536022111e-55,3.1244732056457416e-89,6.272821380449712e-175,1.65450225518053e-120,2.0749215415190155e-93,1.450041585641875e-54,1.6180084918747817e-68,1.5978973402196854e-39,3.846442966954621e-59,5.539695057818511e-48,3.819512946478566e-27,9.690222343131184e-59,1.945216549732675e-89,7.250023455862366e-66,4.977773496009351e-97,2.7399875072210496e-108,1.061345019335838e-87,1.412813685645909e-50,5.913911899440429e-143,4.285932677112736e-106,1.083752021719194e-73,4.644033012758567e-41,6.186870553233421e-21,6.618611910759896e-41,2.673766789257892e-22,7.113662207787521e-21,7.414692545241405e-92,4.675208267550165e-83,3.508404527127066e-36,1.1358614215169125e-168,1.2296614123579198e-140,5.657758529856463e-57,1.0254996838162421e-40,2.1673344580947894e-124,4.973173334896041e-41,2.5207196946354683e-49,3.114207508814703e-32,2.0352622897500238e-135,3.2321348630986695e-71,1.4970140783663942e-138,2.1716265042896524e-127,2.815315486742197e-44,6.352187636207313e-25,2.131508220065722e-143,7.198623857987476e-165,4.953049347948421e-66,4.807751620285523e-154,6.08653070279701e-75,5.811000839120102e-78,1.4627399416578295e-62,1.814398017184205e-124,3.335796521583457e-27,2.3587476846463155e-115,1.6266176915631134e-70
1434,0.09439879777014543,0.0708879382186108,2.404111330045099e-124,4.0522327995899033e-17,8.249070670826169e-273,1.621012328236906e-82,9.605531005114155e-111,8.685885839901738e-21,0.11062572531784086,7.904279488883663e-103,2.4645072174535514e-21,9.081828219123384e-59,1.6179946449130832e-08,9.532505054700667e-23,1.1397403895657093e-63,7.828188975805171e-160,1.452693845933196e-50,1.3532355970947662e-37,1.8964179813255496e-113,0.0010677475040646017,0.0003482982199392694,4.369597954856786e-90,1.74275608975259e-71,7.137154359012058e-116,4.9983057032175125e-132,7.876511748211407e-104,0.12018650644537043,1.8257554722022607e-121,1.2507161276077753e-82,4.066937930876394e-90,1.950910808405499e-91,9.283719890753421e-45,2.178150653917975e-79,7.135470863782517e-78,1.73252449963976e-105,2.7309282482641098e-155,1.2497454819031641e-117,8.760044715381643e-122,7.865443906779052e-127,1.4338637396417467e-95,5.986039337296991e-107,0.1202267185021314,9.041980337884005e-124,1.0108354197742076e-73,9.422288956712776e-105,8.20777302565002e-68,4.4999992317905054e-74,0.1202267185021314,0.1202267185021314,6.55241065467009e-33,2.0615294417017963e-53,1.7930067355012073e-71,2.859907713289521e-58,4.794211829706269e-41,1.1840993264303377e-30,2.474942520069348e-43,1.1004808181764877e-80,3.954017371794376e-190,1.451388023580077e-50,2.4088311089669807e-120,8.0791081280705e-136,7.977840342142956e-124,3.7189673782977285e-116,3.940817557656715e-188,6.853904139362471e-100,1.0229721702494136e-58,6.876881219344808e-93,2.2592212826223238e-95,2.425183670522104e-52,1.9293157094783334e-46,1.4646945646857432e-87,3.1041503766947522e-145,2.021031176384028e-140,8.790087957811251e-68,7.44365402924245e-85,9.594971511891453e-100,3.793730283685345e-74,9.019777176049115e-78,3.3653000676876347e-128,8.458907970312187e-70,6.837697013410617e-91,5.116141732950971e-68,4.946603020847912e-162,2.769715096804786e-52,4.019604646352581e-124,2.287666451598707e-56,1.7487372917621992e-63,1.3206659631844345e-72,1.8035056401948777e-220,4.9954052561433044e-102,7.358615351634194e-78,1.0020129435849958e-83,9.648476855847685e-76,0.0013513778334277155,0.12022671850212989,2.343255125998204e-19,2.4651166609135537e-80,8.722735438496872e-138,0.12022671850213036
1437,1.4015429700443287e-18,1.1309621111028429e-65,3.2193053497757458e-114,5.775813916576473e-38,1.1111643557370358e-208,2.0074544598565426e-81,2.179079745144423e-77,3.278672625487818e-22,0.20418013877034016,1.598106445738346e-131,3.4369404883039844e-27,0.1832794547343109,9.191904924958962e-48,6.19273313934971e-16,0.20418013877034016,1.1338574845169076e-166,3.657802398147336e-16,1.0971952459286177e-31,2.7692407140658654e-68,1.102765947924166e-73,3.210845635075898e-28,2.4801156757801633e-101,5.627523662858454e-66,2.8454425299758194e-108,4.088393760136371e-130,1.1804549755073789e-87,1.0356541542502254e-23,6.207122692126079e-87,8.691030452297838e-76,1.444122463564605e-91,9.858524668636341e-82,2.6960243283795265e-61,1.7414380314254802e-101,8.042565913365639e-102,1.0113492076651956e-92,9.880087370810701e-127,3.590680026552745e-111,9.157189054288165e-123,1.6051780037487512e-128,4.3445258773108666e-86,3.486699871305001e-107,3.134969461385902e-39,1.083764257966209e-118,1.419039199439616e-60,1.741337784360675e-80,9.168267061979605e-99,9.8665171045179e-109,5.770705201357871e-91,1.4118761092742646e-15,1.4688119119870558e-22,9.497314774335967e-59,5.029297263233348e-91,1.9771603034177913e-58,3.32193912574058e-44,1.6725328764126807e-58,4.200409876238283e-56,1.1911170798105026e-81,1.410532976391041e-155,2.28608755804898e-46,7.384320273514369e-121,2.6429945376621143e-79,1.497707277389583e-125,1.3718399642682604e-82,5.279574463623037e-182,1.1435278701291252e-109,8.716742072790515e-80,1.3274988352443383e-65,6.009357157470331e-89,1.0480167503920378e-63,1.7095630487677188e-38,7.987439340908003e-81,4.740896445071663e-129,7.516049204042994e-138,5.631678254557874e-42,2.1324229507519045e-119,3.43363731821634e-117,3.3520139025477318e-80,6.041643531738541e-55,7.624835808081334e-116,2.8930607923735394e-59,9.122643763016107e-78,1.5792515407467235e-60,3.7700728942476585e-167,1.679003343541918e-51,3.367186005906144e-110,1.7314775527132863e-110,1.7902269398463846e-48,1.8710398952499172e-79,2.9793012778819495e-202,4.622174211081647e-55,4.491234613272814e-78,3.1109019436221576e-58,2.8761738084446953e-53,1.6570458461552905e-12,0.20418012897785856,0.20418013874549085,9.79651719023849e-66,1.4408524258277282e-101,5.5073595313388535e-36
1439,2.2407737114713716e-41,1.4089280393537985e-113,3.5922927695379654e-116,0.3045929464039902,1.9069763779841872e-306,2.9237613680649343e-76,1.3143810679078758e-105,5.811000164415407e-36,1.3413685329857086e-29,6.248146519035179e-220,7.45780165270007e-23,4.302478838212546e-106,0.3476198539880346,1.3830073044060333e-90,5.721635677492327e-116,1.0300559997551502e-166,2.6530185798015563e-75,3.749752461713273e-19,3.427487363484605e-60,2.8473454174177196e-70,2.286805256176354e-34,4.740734135775636e-79,2.163340666647424e-52,2.0175094223574536e-83,6.867527137810754e-90,2.2781643886306226e-70,7.35089104775364e-40,6.688921377287107e-89,6.661332401989344e-65,1.4713475798787347e-74,3.078591745343569e-78,7.593828550306522e-47,1.0018403206882384e-88,2.2206819060348602e-72,1.0109141451954267e-103,8.252348008255953e-139,1.6782967763423776e-102,7.118463063976501e-130,3.457441938970162e-125,4.991275575961325e-90,1.3916447317939878e-99,1.0317301120031049e-10,1.9802828072935818e-128,8.431982612688494e-53,4.708317940253108e-84,1.0056449755622736e-78,1.2986225369802478e-78,1.5783349917946686e-118,3.62755380493793e-15,2.67954307754845e-39,4.818797874679462e-56,2.2606998841085454e-54,7.819669407713721e-47,8.463727925947092e-09,0.00018345037900315561,9.434099183277e-13,7.575457219962691e-57,1.5247772228163448e-159,6.791944226021685e-43,2.376803478286086e-128,1.6118269468726784e-97,3.923470356189746e-102,1.7822582030522906e-67,4.548699800504216e-184,7.860087673031826e-77,1.1306557263723716e-24,3.5546366947485125e-80,2.9732006531361347e-86,2.836811824425491e-34,1.8124310840842073e-32,7.033389181440659e-67,7.600486966179141e-121,6.2481852526113875e-139,2.8981127771555453e-55,5.984967423276428e-118,4.1642221502163526e-73,3.4555599764987914e-55,1.9857807676185076e-76,1.1528254018063993e-138,3.256421903023229e-49,2.117903148511182e-82,6.23249792709267e-55,4.310159180232811e-166,9.785690353299312e-57,5.833141963691235e-126,2.3910151108269766e-63,3.629373145572503e-22,1.0403206709925047e-49,3.3164919627692054e-182,3.3069002962076877e-112,4.2294960120724754e-49,5.312362982109912e-47,6.073598913845045e-60,0.3476037406611116,1.2410568394516888e-14,1.9836644982415677e-74,6.116434464472983e-54,1.343194754164853e-95,4.444081519408926e-38
1445,1.7429514505776428e-88,1.9873995380980517e-135,1.1420840791956787e-73,8.724562205447203e-29,1.824342090858531e-294,5.778581167654256e-45,4.66627540565638e-80,7.149418931027856e-97,1.8928724166176925e-76,1.379627947490361e-220,2.632409569605552e-54,4.36380469406432e-132,7.935833432772547e-95,9.689839183444668e-83,7.75044926154367e-151,9.6170006752351e-84,2.6574786265279467e-139,2.1829657527476634e-59,9.358918823577624e-121,4.01294578767384e-113,1.9522403372621393e-90,3.241019314562448e-82,1.1697429298270696e-36,1.0425553207427722e-80,1.3471673566882657e-95,1.2504677710612195e-59,2.430895465643392e-71,7.966685344518781e-95,2.411128386799575e-41,2.948220340196395e-52,6.7784866606833046e-49,0.004719105960026567,1.302437515880753e-43,0.49764044441236394,5.2497851720333906e-55,1.4229873875422053e-112,3.8080565138012914e-59,1.170792437784004e-93,1.3055771266531725e-70,6.723495546556038e-45,6.7873118944398e-21,7.496125048995059e-76,2.6073998996716283e-124,1.1715077513207125e-62,1.819507110730612e-90,0.49764044441236394,1.2283857285862922e-20,2.3380674462433244e-171,7.868442975341119e-94,6.837994503770848e-92,1.0590950464760948e-33,1.014834856002982e-30,1.1773080710387597e-12,1.8222595235072423e-34,3.2866804724794735e-25,3.9390197322926056e-13,2.0613865518736378e-61,6.058577666131276e-123,7.628667804731448e-41,2.0543402305109713e-68,3.7597463740497832e-87,1.099164858258304e-92,1.1090341735788375e-62,7.949552313682277e-142,1.0427094629386387e-103,2.945645990488446e-51,5.732183762500119e-71,3.082611392467288e-56,7.864742076789145e-26,2.384225425971075e-29,3.248146500080493e-40,3.824195239984494e-88,1.1159856425951962e-96,3.5520618561242195e-63,1.7273676205778174e-138,1.6708857712454043e-94,1.3973077951279156e-71,6.133937658012326e-68,9.679361335333622e-94,5.213674358358216e-09,1.6936124402641258e-50,4.112086293920028e-51,6.151315539547787e-96,7.16569799117251e-36,1.1683387224810753e-106,3.5430807416350597e-124,8.396029554414464e-30,8.301412297097905e-59,2.8615401242763212e-155,8.059121469340901e-185,9.72159350264758e-56,1.4670328344821639e-126,4.071003183975851e-62,1.2738692385090924e-79,8.72000883725672e-45,2.2708128117901305e-131,8.861277892343846e-58,2.8497088627947963e-137,3.5298830639167072e-74
1447,6.04445336339998e-67,9.387127411786187e-136,9.43765945099103e-85,2.604298010339939e-17,0.0,6.72566898183205e-57,1.1215223478210823e-96,8.522466315874336e-74,2.088011449279893e-71,7.038262883680123e-228,2.8280427695309173e-46,2.8035024413156133e-129,7.622137057705887e-97,2.786371745745123e-77,5.205891785691614e-140,6.04287216403259e-153,4.3633552491840324e-117,1.3738691965761797e-47,9.270456136246684e-73,1.1255240906520225e-88,4.1938428353044965e-77,6.243928695769648e-63,4.070817351289892e-55,1.4869599291454195e-64,2.3411847071513657e-90,6.478758378002988e-58,1.004849533684129e-66,1.5807238883282116e-76,5.963739160582436e-43,7.114715212371418e-60,3.465767062746201e-38,3.1245921496705155e-42,2.021320228253889e-79,7.194712617420393e-67,4.0013566904458943e-54,1.3049444295673207e-159,6.324777644579284e-78,1.0587268165907692e-83,1.171828881080294e-86,7.777403022160203e-52,3.1280595646740155e-62,1.6421882065713907e-95,3.686185093690494e-87,9.88887769916487e-36,9.93647699997822e-88,1.0452087195752246e-58,5.029914592591908e-90,3.562124862110292e-139,2.659013505966986e-80,3.2386766922192203e-70,1.1138548673883911e-23,1.8001958798843082e-75,6.443193997348497e-17,2.058156042212164e-26,1.0372551180841705e-25,5.114957258400789e-16,1.9327891793232293e-56,1.3271155756109537e-119,7.937617489704592e-43,1.3013486764378923e-85,4.488630244749703e-95,2.995036960668623e-62,1.500481251018223e-57,8.753209101050706e-153,4.134906384219303e-103,2.236267768814666e-63,2.100645190925483e-56,1.4412025656197048e-50,3.8773083982333085e-18,0.4999999999969743,2.7011139827137705e-37,2.1024347408711458e-102,9.83064397210933e-108,8.904748326530455e-31,2.001519710485356e-152,3.5665502988157635e-111,1.6559626786926288e-26,5.25544170059198e-47,2.567570484958189e-134,3.6288476331295214e-41,7.391761010490621e-65,4.079332080037361e-18,3.93915376766134e-127,1.311026249594916e-32,2.8756348703380977e-105,3.833387965513201e-90,0.5000000000030251,5.892602608660612e-38,2.7107399653270845e-182,2.1309105613374718e-139,1.3400965997694773e-47,2.1061399651385384e-137,9.751024271017243e-48,9.758726417231455e-66,2.2190679701422407e-38,6.71708730877426e-107,3.103398092159909e-21,3.383002176828957e-110,5.166721537479063e-43
1451,2.703098418647436e-63,1.4229592952622812e-120,9.335520428796073e-96,2.062574506434924e-23,4.317524683482201e-307,2.4875122531317323e-65,8.143942190682351e-126,1.8884327213570514e-100,1.1484191781420861e-85,2.8630338682224286e-155,1.233687900554891e-34,2.0407694087210053e-138,1.5429013134708237e-82,3.180299342858243e-93,6.802780725209499e-136,6.2116706889111074e-145,4.810029296967187e-97,1.5221886502463915e-79,1.7330635171174307e-125,9.167427090188778e-128,3.9263607580575047e-75,8.3911856828019e-48,2.28719722653523e-44,2.399299813252939e-87,1.9564096875167628e-112,4.5015274144057666e-73,4.521853559207718e-35,5.305495986329666e-48,2.010333978105282e-65,1.7921711617820332e-66,5.525655391030389e-75,0.2513281696739412,1.3071925249309096e-54,1.8091903563550755e-29,5.357608623062423e-78,2.459472128379336e-179,2.0531712736584615e-106,8.254131898120815e-117,2.3445741246276838e-107,4.926699374640266e-70,2.6333665002121087e-101,4.346329682980712e-41,2.5594575229397856e-130,8.962904831086846e-76,3.603921543488344e-67,8.003881552989057e-26,0.2515788753076615,3.175540240916429e-178,9.003415663256076e-91,1.3797735198206222e-78,1.8162429327856452e-37,0.2515779411684231,4.722899997895417e-28,2.4076919500233204e-35,7.410015549994964e-20,1.037979455222525e-08,0.24551500347017757,1.508534828011009e-148,4.202697105572766e-49,1.05041977263005e-87,2.427341985679952e-86,7.386324248063292e-117,5.671629985197931e-80,9.880150656426721e-155,1.6485996273350274e-51,1.769998730985143e-31,6.333075609334931e-49,3.331224176154626e-64,1.3328093954358058e-26,1.0540018186080404e-38,4.1216732138292893e-54,3.55981235337364e-114,1.6230690189174289e-83,2.4753836023488817e-71,3.6052150228611664e-64,5.3653538550905486e-27,4.149330023925017e-70,6.885214770682632e-44,7.885090688148792e-74,4.253255312949643e-37,8.58787554910617e-62,1.452502559311602e-52,4.47780814691863e-127,2.1078090171438305e-15,2.303948496634166e-81,2.1052523176857846e-95,1.2402239774685113e-44,2.149601899528041e-74,1.5180939938486202e-101,6.362615206097137e-191,1.0203411671289674e-98,9.020839747108512e-120,3.647286355574885e-59,1.6503051399084054e-57,6.153866844547407e-35,9.302654712067433e-108,1.0738063979842588e-67,2.140281457993935e-79,1.192200792401324e-69
1453,7.333002997957209e-48,0.12393506466392809,5.320495675977453e-122,7.608161375875911e-59,0.12393506466392809,6.996037394548645e-56,3.760223620040754e-80,4.733308558760032e-07,0.12393506466392809,1.321175502416041e-29,5.436254206412234e-23,0.12393506466392809,5.074924653793506e-90,4.605710977596897e-75,2.322209494800482e-28,2.8522857416190966e-177,0.12393506466392809,5.135787046423768e-63,8.633612487073153e-76,4.440184083797511e-85,1.1356702782365713e-11,1.4181385356779575e-101,2.009904719688113e-95,5.933158804296701e-115,1.2202918928456876e-161,5.422593569752616e-89,0.008976746336060177,6.049353102847371e-140,6.154456703160537e-78,1.0001651920896207e-97,4.173190796028571e-93,5.6919387600726194e-49,2.449782436443438e-70,1.3560994558153014e-80,1.4423952816643762e-111,2.4125454922499505e-25,4.7665809414184996e-126,5.512747396976187e-141,1.168730721118102e-149,2.6956148953386098e-105,8.520154599398507e-97,1.185722159559141e-72,3.1521205060096137e-139,2.8637700113829676e-66,2.1540963698859655e-84,1.3190580466454637e-111,4.3029718031295357e-113,8.002338640809024e-88,8.296040232950072e-38,0.12367468700700822,5.393666618401984e-79,2.3305724749976124e-86,9.640828400588243e-88,3.0678240083301685e-67,5.057178259364116e-65,5.858811687773294e-76,1.6540388677262487e-64,9.74854023125777e-179,5.171646446415001e-64,6.810907007927368e-136,2.3777141343257173e-113,4.5014802184149865e-143,1.9547402541277153e-122,7.78932431170457e-200,3.1286106083067707e-88,9.851363324984503e-104,1.5253129381900963e-88,7.319988340887356e-113,5.127900478050815e-78,5.1312202192894975e-58,7.496516118589081e-88,2.3862191094285067e-130,9.723013605554179e-141,0.12393506466392809,1.3009347291709457e-109,1.1231754823338887e-115,1.3685906486123503e-98,1.4266953830923631e-99,1.616594295889394e-98,2.3714831898671452e-74,1.7456579505654925e-67,8.2461461838315e-73,4.830649441857767e-190,8.988942440639986e-85,1.7662148375696262e-145,3.728825303801696e-36,2.9788459903616946e-81,4.819309704125793e-98,2.6112626230395957e-188,1.173004050008947e-40,2.8683740228316567e-105,3.843708528571045e-92,2.320662805104799e-28,9.969796191024691e-21,4.0686266851066826e-16,0.12373770533115014,1.4301522968705113e-89,4.35390454095224e-166,1.508817733534035e-55
1455,2.4263281147145725e-60,0.12500282672255908,1.1411669948689903e-121,3.269906620676888e-55,0.12500282672255908,2.515273252668497e-30,1.1061322059026563e-64,9.86876073403832e-07,0.12500282672255908,2.112604891792809e-37,2.747746020860234e-26,0.12500282672255908,5.286204694224139e-98,9.054647186728701e-82,1.6113213533305093e-54,4.6028603603268404e-170,0.12500282672255908,1.1136357709372877e-66,5.713217226544555e-73,3.995076646683143e-110,3.319509356684456e-28,3.1838334903033213e-99,5.001854795767248e-96,1.1581309857459083e-116,4.222969785483958e-154,7.821117317603969e-86,2.877788392122577e-16,9.465991869532396e-138,3.2265970798746243e-72,6.222027988177039e-87,6.532619263484689e-90,5.446616129819237e-41,2.1544935428835158e-75,1.4898987258598425e-72,2.6206707013159134e-115,0.12500279504851866,3.1671677448323557e-115,1.8728258545906365e-153,2.0034252145838624e-154,1.2227304998456617e-95,7.672129961181536e-80,6.029713072273338e-88,2.7587064393147767e-143,1.182113439621159e-67,5.002808227548132e-85,4.633639781545596e-103,2.949014566164391e-108,7.324459119759072e-120,1.1527041444354432e-45,0.12497374185335432,5.300023450310713e-87,1.0883842286873993e-80,1.1578180124571045e-88,1.955563680737039e-72,1.450348749091994e-52,2.108346758838101e-62,1.679375138525739e-64,4.199875328543382e-177,6.535631880714065e-72,5.609291126098769e-140,1.9968036834585204e-104,2.5076040136963492e-132,8.21808377389998e-112,1.7903835949907413e-172,6.248868998212075e-92,3.3412844040300715e-106,4.448201548546925e-95,3.5675874802227084e-110,5.844695243448887e-70,1.2360314561024186e-55,1.6972810619801022e-94,7.552492993114656e-116,8.276618703075314e-147,0.12500282672255908,3.1067662707107105e-108,2.9796896969477054e-96,1.0687759894879703e-95,6.960862370995474e-111,1.1255203086951996e-72,1.505246403516084e-76,2.1402892796637435e-67,6.968185092328501e-74,5.636680259081998e-166,1.6870831984461983e-93,1.6722196703876719e-155,5.515886688692361e-06,7.004215844532831e-79,3.9884496856661415e-98,1.2273940822366524e-198,1.7475265432303542e-56,3.129962648870903e-88,1.2092216904359592e-99,1.407416680355793e-15,1.6079592780249047e-31,3.5984546636969426e-24,8.725456082964196e-15,6.804090867705534e-97,6.480554088387306e-161,8.039691128668663e-67
1456,2.3059693863794894e-35,2.986202078141261e-61,1.352871398209968e-110,4.6414310381678115e-30,2.898715162457804e-264,3.5619933021263654e-97,6.958134516301306e-77,2.79510437143451e-26,3.8793727093713694e-07,2.4647690746326814e-112,8.185350007077117e-41,1.2202862327588957e-92,4.74400216752728e-38,8.665238494863787e-32,3.928034083290343e-89,1.514344526607067e-172,8.939224785898554e-70,1.4302028014577977e-14,7.004043439894356e-117,0.2456760395166356,1.2303020528025655e-39,7.990416356792684e-102,2.741549848144798e-65,2.056204016744042e-82,4.022239982377791e-129,5.224185509204881e-82,1.1228136122773111e-24,4.4098345524958355e-125,6.846569015359734e-74,7.822273010217615e-78,8.168861120068784e-81,1.9414133804461445e-59,1.4853486288968135e-101,5.404467528019763e-80,1.6001616027218187e-74,1.4291771344849485e-194,4.030198503059543e-90,6.928642881968416e-91,2.566074171093049e-106,1.481134320268571e-78,1.5539806756486654e-81,0.24567866785884585,1.4415939323333884e-120,1.4903261600907254e-53,7.975023605270751e-114,7.799366843165449e-64,2.2103809058992877e-133,0.245678667858846,0.245678667858846,4.789599316912082e-58,1.7067576056268093e-22,7.189279175048609e-118,1.6430407115909592e-46,2.1046158654909517e-24,1.9187946067217841e-34,1.605043547731974e-32,6.92297951226627e-107,1.871952948871787e-157,8.861991903326285e-47,5.089926451549324e-74,1.4068712114381456e-108,3.170988508512916e-103,2.261283619366971e-109,3.076867230057007e-151,6.049875125918767e-133,8.08147823461919e-88,1.5004328406893471e-96,1.5978975421549107e-67,9.74269644284506e-57,7.037331989634068e-20,4.634823097293156e-57,9.100408960612511e-94,9.683735127394794e-118,8.556031702309387e-36,7.759199386324875e-162,4.010466072367305e-150,1.4903384162849395e-72,3.8214560785986164e-86,9.320931710850584e-135,9.143903498587448e-35,1.0900972310304035e-50,2.7834443126992785e-44,2.4241995991818515e-115,5.1465313649584916e-48,1.2369177242073426e-107,2.7118375267667014e-73,4.0181427714144554e-40,5.86682137411824e-42,1.918442119760042e-241,2.6803752695763426e-87,9.166285631188809e-69,5.179289910533753e-104,2.3631775658915345e-72,1.354132851014064e-37,0.0172875689695413,1.595278384403604e-37,4.557142460197385e-42,1.4643413385263067e-168,6.443293294172361e-17
1458,1.2897007657676661e-87,1.7525781104246872e-163,1.1992878630377843e-68,8.63154889045694e-18,0.0,8.55150644810629e-50,7.911023058382105e-81,5.056644728678946e-99,8.857679739883713e-97,3.215967374148513e-246,6.389589920490333e-37,8.093872367857674e-145,1.3540534462471794e-128,9.785212715147768e-92,3.4244763462386588e-152,1.8795263698340055e-91,1.0835626874622001e-134,3.329912788917263e-68,7.470573259091826e-112,4.870144606839289e-102,9.022084164380827e-76,3.665915172216452e-30,4.766778495139481e-10,2.0217153616321273e-34,3.193374433468473e-56,9.453174572602638e-19,1.4787283568732584e-92,3.853457763051553e-57,0.33401557773989854,5.2786699169363436e-05,0.33405039306214485,2.4987478221139962e-17,3.249321563349708e-45,2.307776598828714e-51,8.214722148669018e-13,3.8031521203617874e-156,1.110431388663049e-35,2.5917434755529713e-34,2.4934235975327527e-40,5.706181946538295e-07,1.1348811367497747e-13,1.9904733842445628e-124,8.607588030227078e-65,3.6298209589468894e-25,1.095502137565946e-81,1.0084897838338976e-38,6.747099252434144e-98,3.653372441184894e-164,5.577914495873103e-124,4.15138384839956e-101,1.2102729734765611e-27,1.5764327759207103e-79,8.054022526848434e-28,3.2939504954070026e-71,1.074532406670091e-55,7.617147122825507e-40,1.3166124297571915e-84,5.503459795526555e-84,8.112507643511984e-59,4.32347377278733e-104,1.1004130512993385e-93,1.264448948411101e-77,9.103228929056288e-52,5.257980043226745e-167,1.7201306915155869e-105,5.492501191393342e-74,3.325743344421449e-59,0.3318806706967794,1.7229041450749961e-15,8.501841885217339e-13,2.33343756501252e-26,5.004652769308652e-107,4.921568898150394e-85,9.65626790254102e-27,6.485755110108305e-192,2.842468637853097e-162,1.4933644103567185e-69,1.0670176917307892e-54,1.98632270795412e-152,8.291456116155355e-20,1.040144619002359e-85,3.058127351345663e-21,1.5599731485891793e-141,2.737087121436653e-60,6.908092457284413e-107,7.422336964443933e-137,1.3241155774932698e-34,3.3886069403456416e-24,4.7839222231803186e-160,3.205677499184566e-154,2.445776357878339e-48,4.182982402058143e-134,1.3146504557569447e-79,1.2618318027799266e-87,4.1228623636623827e-44,2.2475609040781635e-131,7.053484943930213e-10,1.2004138086969642e-100,1.2001641024609115e-37
